id,snapshot_id,period,period_type,year,month,account_code,account_name,account_group,actual,target
nr_2025_03_nr035_aktiva_lain_lain,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR035_AKTIVA_LAIN_LAIN,AKTIVA LAIN-LAIN,aset,5506489617.0,7323524821.0
nr_2025_03_nr036_aset_piutang_lain,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR036_ASET_PIUTANG_LAIN,ASET PIUTANG LAIN,aset,0.0,0.0
nr_2025_03_nr037_aset_dalam_penyelesaian,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR037_ASET_DALAM_PENYELESAIAN,ASET DALAM PENYELESAIAN,aset,5318936734.0,7583840777.0
nr_2025_03_nr038_renovasi_bangunan,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR038_RENOVASI_BANGUNAN,RENOVASI BANGUNAN YANG DISEWA,aset,0.0,0.0
nr_2025_03_nr039_uang_jaminan_proyek,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR039_UANG_JAMINAN_PROYEK,UANG JAMINAN PROYEK,aset,107940297.0,105409509.0
nr_2025_03_nr040_jaminan_bank_garansi,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR040_JAMINAN_BANK_GARANSI,JAMINAN BANK GARANSI,aset,20510601.0,20475153.0
nr_2025_03_nr041_total_aktiva,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR041_TOTAL_AKTIVA,TOTAL AKTIVA,aset,1016413519861.0,1223021929068.0
nr_2025_03_nr042_total_pasiva_section,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR042_TOTAL_PASIVA_SECTION,TOTAL PASIVA,pasiva,1044449103686.0,1171978697439.0
nr_2025_03_nr043_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR043_KEWAJIBAN_LANCAR,KEWAJIBAN LANCAR,kewajiban,125642218331.0,201442992447.0
nr_2025_03_nr044_hutang_pajak,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR044_HUTANG_PAJAK,HUTANG PAJAK,kewajiban,59651170079.0,44827351582.0
nr_2025_03_nr045_bpjs_dplk,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR045_BPJS_DPLK,BY YMH DIBAYAR BPJS DAN DPLK,kewajiban,3301391216.0,16079339958.0
nr_2025_03_nr046_hutang_dividen,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR046_HUTANG_DIVIDEN,HUTANG DIVIDEN,kewajiban,0.0,0.0
nr_2025_03_nr047_biaya_masih_harus_dibayar,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR047_BIAYA_MASIH_HARUS_DIBAYAR,BIAYA YANG MASIH HARUS DIBAYAR,kewajiban,44540516767.0,71491619956.0
nr_2025_03_nr048_pinjaman_modal_kerja,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR048_PINJAMAN_MODAL_KERJA,PINJAMAN MODAL KERJA,kewajiban,0.0,0.0
nr_2025_03_nr049_pinjaman_pemegang_saham,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR049_PINJAMAN_PEMEGANG_SAHAM,PINJAMAN KE PEMEGANG SAHAM,kewajiban,0.0,0.0
nr_2025_03_nr050_kewajiban_lancar_lainnya,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR050_KEWAJIBAN_LANCAR_LAINNYA,KEWAJIBAN LANCAR LAINNYA,kewajiban,16520098543.0,67183714079.0
nr_2025_03_nr051_total_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR051_TOTAL_KEWAJIBAN_LANCAR,TOTAL KEWAJIBAN LANCAR,kewajiban,120824582835.0,201469730641.0
nr_2025_03_nr053_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR053_KEWAJIBAN_JANGKA_PANJANG,KEWAJIBAN JANGKA PANJANG,kewajiban,186704485144.0,178688989648.0
nr_2025_03_nr054_pinjaman_ki_bri,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR054_PINJAMAN_KI_BANK,PINJAMAN KI DARI BANK,kewajiban,0.0,0.0
nr_2025_03_nr055_kewajiban_imbalan_pasca_kerja,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR055_KEWAJIBAN_IMBALAN_PASCA_KERJA,KEWAJIBAN IMBALAN PASCA KERJA,kewajiban,175060088574.0,183462441649.0
nr_2025_03_nr056_total_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR056_TOTAL_KEWAJIBAN_JANGKA_PANJANG,TOTAL KEWAJIBAN JANGKA PANJANG,kewajiban,184175894216.0,180312002090.0
nr_2025_03_nr057_ekuitas,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR057_EKUITAS,EKUITAS,ekuitas,746285836023.0,792080015610.0
nr_2025_03_nr058_cadangan_risiko_umum,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR058_CADANGAN_RISIKO_UMUM,CADANGAN RISIKO UMUM,ekuitas,25378052104.0,29611042556.0
nr_2025_03_nr059_modal_saham,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR059_MODAL_SAHAM,MODAL SAHAM,ekuitas,9201270495.0,9118439563.0
nr_2025_03_nr060_laba_ditahan,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR060_LABA_DITAHAN,LABA DITAHAN,ekuitas,592571621730.0,463529877376.0
nr_2025_03_nr061_laba_setelah_pajak,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR061_LABA_SETELAH_PAJAK,LABA SETELAH PAJAK,ekuitas,0.0,0.0
nr_2025_03_nr062_total_ekuitas_sebelum_rl,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR062_TOTAL_EKUITAS_SEBELUM_RL,TOTAL EKUITAS SBLM R/L BERJALAN,ekuitas,643541520054.0,488825221749.0
nr_2025_03_nr063_rugi_laba_tahun_lalu,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR063_RUGI_LABA_TAHUN_LALU,RUGI/LABA TAHUN LALU,ekuitas,0.0,0.0
nr_2025_03_nr064_bagian_laba_perusahaan_anak,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR064_BAGIAN_LABA_PERUSAHAAN_ANAK,BAGIAN LABA PERUSAHAAN ANAK,ekuitas,47449163095.0,45260271664.0
nr_2025_03_nr065_rugi_laba_tahun_berjalan,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR065_RUGI_LABA_TAHUN_BERJALAN,RUGI/LABA TAHUN BERJALAN,ekuitas,52713716141.0,267394368976.0
nr_2025_03_nr066_total_pasiva,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR066_TOTAL_PASIVA,TOTAL PASIVA,pasiva,994238500186.0,1174790570168.0
nr_2025_03_nr028_kendaraan_gross,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,NR028_KENDARAAN_GROSS,KENDARAAN UNTUK DISEWAKAN (GROSS),aset,6942078162.0,7747777189.0
nr_2025_03_1101,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,1101,Kas dan Setara Kas,aset,304172380312.0,472890471363.0
nr_2025_03_1102,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,1102,Piutang Bersih,aset,418589448226.0,344594252605.0
nr_2025_03_1103,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,1103,Aset Lancar Lainnya,aset,47197820587.0,102499424326.0
nr_2025_03_1104,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,1104,Aset Tidak Lancar,aset,247074178069.0,282596217425.0
nr_2025_03_1105,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,1105,Jumlah Piutang,aset,453321529391.0,352194856528.0
nr_2025_03_1106,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,1106,Total Aset Lancar,aset,772053342908.0,916457687971.0
nr_2025_03_2101,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,2101,Kewajiban Lancar,kewajiban,123056836042.0,199593236783.0
nr_2025_03_2102,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,2102,Kewajiban Jangka Panjang,kewajiban,179497366876.0,183744452346.0
nr_2025_03_3101,snapshot_istantoro_2022_mar_2026,2025-03,monthly,2025,3.0,3101,Ekuitas,ekuitas,742494423432.0,824893172465.0
nr_2025_04_nr005_total_aset,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR005_TOTAL_ASET,TOTAL ASET,aset,980745670865.0,1183333894081.0
nr_2025_04_nr006_aset_lancar,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR006_ASET_LANCAR,ASET LANCAR,aset,695746471945.0,927904643344.0
nr_2025_04_nr007_kas,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR007_KAS,KAS,aset,1094851826.0,1244550236.0
nr_2025_04_nr008_bank,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR008_BANK,BANK,aset,40694361196.0,75441844670.0
nr_2025_04_nr009_deposito,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR009_DEPOSITO,DEPOSITO,aset,924092501.0,202395787955.0
nr_2025_04_nr010_deposito_dijaminkan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR010_DEPOSITO_DIJAMINKAN,DEPOSITO YANG DI JAMINKAN,aset,205702334420.0,180113553409.0
nr_2025_04_nr011_persediaan_meterai,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR011_PERSEDIAAN_METERAI,PERSEDIAAN METERAI,aset,5435736.0,2759820.0
nr_2025_04_nr012_surat_surat_berharga,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR012_SURAT_SURAT_BERHARGA,SURAT SURAT BERHARGA,aset,0.0,0.0
nr_2025_04_nr013_piutang_captive,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR013_PIUTANG_CAPTIVE,PIUTANG CAPTIVE,aset,21687085116.0,21061717904.0
nr_2025_04_nr014_piutang_non_captive,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR014_PIUTANG_NON_CAPTIVE,PIUTANG NON CAPTIVE,aset,433664733547.0,326799036931.0
nr_2025_04_nr015_piutang_jasa_pendidikan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR015_PIUTANG_JASA_PENDIDIKAN,PIUTANG JASA PENDIDIKAN,aset,1224947445.0,2714319757.0
nr_2025_04_nr016_jumlah_piutang,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR016_JUMLAH_PIUTANG,JUMLAH PIUTANG,aset,461938637156.0,362250696224.0
nr_2025_04_nr017_penyisihan_piutang,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR017_PENYISIHAN_PIUTANG,PENYISIHAN PENGHAPUSAN PIUTANG,aset,-22733200224.0,-13344950585.0
nr_2025_04_nr018_piutang_bersih,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR018_PIUTANG_BERSIH,PIUTANG BERSIH,aset,424640939240.0,335999485900.0
nr_2025_04_nr019_piutang_lainnya,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR019_PIUTANG_LAINNYA,PIUTANG LAINNYA,aset,173977005.0,25420979060.0
nr_2025_04_nr020_piutang_inter_company,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR020_PIUTANG_INTER_COMPANY,PIUTANG INTER COMPANY,aset,25614813.0,0.0
nr_2025_04_nr021_uang_muka,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR021_UANG_MUKA,UANG MUKA,aset,3394395288.0,2357262767.0
nr_2025_04_nr022_pajak_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR022_PAJAK_DIBAYAR_DIMUKA,PAJAK DIBAYAR DIMUKA,aset,18554310418.0,67558889698.0
nr_2025_04_nr023_biaya_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR023_BIAYA_DIBAYAR_DIMUKA,BIAYA DIBAYAR DIMUKA,aset,1475210764.0,4568954109.0
nr_2025_04_nr024_total_aktiva_lancar,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR024_TOTAL_AKTIVA_LANCAR,TOTAL AKTIVA LANCAR,aset,694357341741.0,887866515082.0
nr_2025_04_nr025_aktiva_tidak_lancar,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR025_AKTIVA_TIDAK_LANCAR,AKTIVA TIDAK LANCAR,aset,243554302796.0,284678301982.0
nr_2025_04_nr026_aset_lain_lain,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR026_ASET_LAIN_LAIN,ASET LAIN-LAIN,aset,26095552110.0,25053884651.0
nr_2025_04_nr027_investasi_asosiasi,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR027_INVESTASI_ASOSIASI,INVESTASI DALAM ENTITAS ASOSIASI,aset,34077243850.0,28584716775.0
nr_2025_04_nr028_kendaraan_disewakan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR028_KENDARAAN_DISEWAKAN,KENDARAAN UNTUK DISEWAKAN,aset,0.0,1230631535.0
nr_2025_04_nr029_akumulasi_penyusutan_kendaraan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR029_AKUMULASI_PENYUSUTAN_KENDARAAN,AKUMULASI PENYUSUTAN,aset,-6684823614.0,-6426907102.0
nr_2025_04_nr030_nilai_buku_kendaraan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR030_NILAI_BUKU_KENDARAAN,NILAI BUKU,aset,0.0,1212167118.0
nr_2025_04_nr031_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR031_ASET_TETAP,ASET TETAP,aset,184854995250.0,213979748101.0
nr_2025_04_nr032_harga_perolehan_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR032_HARGA_PEROLEHAN_ASET_TETAP,HARGA PEROLEHAN AKTIVA TETAP,aset,254027984680.0,282313064646.0
nr_2025_04_nr033_akumulasi_penyusutan_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR033_AKUMULASI_PENYUSUTAN_ASET_TETAP,AKUMULASI PENYUSUTAN,aset,-68427343059.0,-72460754539.0
nr_2025_04_nr034_nilai_buku_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR034_NILAI_BUKU_ASET_TETAP,NILAI BUKU,aset,180999293817.0,221914493155.0
nr_2025_04_nr035_aktiva_lain_lain,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR035_AKTIVA_LAIN_LAIN,AKTIVA LAIN-LAIN,aset,5695311672.0,7609444036.0
nr_2025_04_nr036_aset_piutang_lain,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR036_ASET_PIUTANG_LAIN,ASET PIUTANG LAIN,aset,0.0,0.0
nr_2025_04_nr037_aset_dalam_penyelesaian,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR037_ASET_DALAM_PENYELESAIAN,ASET DALAM PENYELESAIAN,aset,5603223228.0,7462770305.0
nr_2025_04_nr038_renovasi_bangunan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR038_RENOVASI_BANGUNAN,RENOVASI BANGUNAN YANG DISEWA,aset,0.0,0.0
nr_2025_04_nr039_uang_jaminan_proyek,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR039_UANG_JAMINAN_PROYEK,UANG JAMINAN PROYEK,aset,107630394.0,108370300.0
nr_2025_04_nr040_jaminan_bank_garansi,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR040_JAMINAN_BANK_GARANSI,JAMINAN BANK GARANSI,aset,21630251.0,21063917.0
nr_2025_04_nr041_total_aktiva,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR041_TOTAL_AKTIVA,TOTAL AKTIVA,aset,936333956937.0,1197716197248.0
nr_2025_04_nr042_total_pasiva_section,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR042_TOTAL_PASIVA_SECTION,TOTAL PASIVA,pasiva,985271489346.0,1154684304922.0
nr_2025_04_nr043_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR043_KEWAJIBAN_LANCAR,KEWAJIBAN LANCAR,kewajiban,194011102523.0,200885917343.0
nr_2025_04_nr044_hutang_pajak,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR044_HUTANG_PAJAK,HUTANG PAJAK,kewajiban,5785403117.0,46476340245.0
nr_2025_04_nr045_bpjs_dplk,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR045_BPJS_DPLK,BY YMH DIBAYAR BPJS DAN DPLK,kewajiban,8655738120.0,16002653526.0
nr_2025_04_nr046_hutang_dividen,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR046_HUTANG_DIVIDEN,HUTANG DIVIDEN,kewajiban,71126766085.0,0.0
nr_2025_04_nr047_biaya_masih_harus_dibayar,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR047_BIAYA_MASIH_HARUS_DIBAYAR,BIAYA YANG MASIH HARUS DIBAYAR,kewajiban,43394585678.0,69202802574.0
nr_2025_04_nr048_pinjaman_modal_kerja,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR048_PINJAMAN_MODAL_KERJA,PINJAMAN MODAL KERJA,kewajiban,45292776499.0,0.0
nr_2025_04_nr049_pinjaman_pemegang_saham,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR049_PINJAMAN_PEMEGANG_SAHAM,PINJAMAN KE PEMEGANG SAHAM,kewajiban,0.0,0.0
nr_2025_04_nr050_kewajiban_lancar_lainnya,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR050_KEWAJIBAN_LANCAR_LAINNYA,KEWAJIBAN LANCAR LAINNYA,kewajiban,15796407668.0,67009490261.0
nr_2025_04_nr051_total_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR051_TOTAL_KEWAJIBAN_LANCAR,TOTAL KEWAJIBAN LANCAR,kewajiban,193193297661.0,201141242301.0
nr_2025_04_nr053_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR053_KEWAJIBAN_JANGKA_PANJANG,KEWAJIBAN JANGKA PANJANG,kewajiban,178830336136.0,184205468673.0
nr_2025_04_nr054_pinjaman_ki_bri,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR054_PINJAMAN_KI_BANK,PINJAMAN KI DARI BANK,kewajiban,0.0,0.0
nr_2025_04_nr055_kewajiban_imbalan_pasca_kerja,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR055_KEWAJIBAN_IMBALAN_PASCA_KERJA,KEWAJIBAN IMBALAN PASCA KERJA,kewajiban,187075661901.0,186152103389.0
nr_2025_04_nr056_total_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR056_TOTAL_KEWAJIBAN_JANGKA_PANJANG,TOTAL KEWAJIBAN JANGKA PANJANG,kewajiban,182444789031.0,180376287355.0
nr_2025_04_nr057_ekuitas,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR057_EKUITAS,EKUITAS,ekuitas,569802055941.0,819093741292.0
nr_2025_04_nr058_cadangan_risiko_umum,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR058_CADANGAN_RISIKO_UMUM,CADANGAN RISIKO UMUM,ekuitas,25479691549.0,30056961950.0
nr_2025_04_nr059_modal_saham,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR059_MODAL_SAHAM,MODAL SAHAM,ekuitas,9488279684.0,9511167633.0
nr_2025_04_nr060_laba_ditahan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR060_LABA_DITAHAN,LABA DITAHAN,ekuitas,456556516536.0,453370370677.0
nr_2025_04_nr061_laba_setelah_pajak,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR061_LABA_SETELAH_PAJAK,LABA SETELAH PAJAK,ekuitas,0.0,0.0
nr_2025_04_nr062_total_ekuitas_sebelum_rl,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR062_TOTAL_EKUITAS_SEBELUM_RL,TOTAL EKUITAS SBLM R/L BERJALAN,ekuitas,480732517453.0,492379681324.0
nr_2025_04_nr063_rugi_laba_tahun_lalu,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR063_RUGI_LABA_TAHUN_LALU,RUGI/LABA TAHUN LALU,ekuitas,0.0,0.0
nr_2025_04_nr064_bagian_laba_perusahaan_anak,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR064_BAGIAN_LABA_PERUSAHAAN_ANAK,BAGIAN LABA PERUSAHAAN ANAK,ekuitas,47276266732.0,46177497796.0
nr_2025_04_nr065_rugi_laba_tahun_berjalan,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR065_RUGI_LABA_TAHUN_BERJALAN,RUGI/LABA TAHUN BERJALAN,ekuitas,61416943002.0,272237018031.0
nr_2025_04_nr066_total_pasiva,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR066_TOTAL_PASIVA,TOTAL PASIVA,pasiva,954713458566.0,1220689587675.0
nr_2025_04_nr028_kendaraan_gross,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,NR028_KENDARAAN_GROSS,KENDARAAN UNTUK DISEWAKAN (GROSS),aset,7067801594.0,7440426019.0
nr_2025_04_1101,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,1101,Kas dan Setara Kas,aset,255768774544.0,447565766031.0
nr_2025_04_1102,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,1102,Piutang Bersih,aset,444129281989.0,354960629227.0
nr_2025_04_1103,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,1103,Aset Lancar Lainnya,aset,23780994778.0,100505997081.0
nr_2025_04_1104,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,1104,Aset Tidak Lancar,aset,244615270227.0,283424454520.0
nr_2025_04_1105,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,1105,Jumlah Piutang,aset,474543033516.0,359210919005.0
nr_2025_04_1106,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,1106,Total Aset Lancar,aset,698484968381.0,884003275182.0
nr_2025_04_2101,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,2101,Kewajiban Lancar,kewajiban,186146234448.0,202640424058.0
nr_2025_04_2102,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,2102,Kewajiban Jangka Panjang,kewajiban,177400781178.0,184800095772.0
nr_2025_04_3101,snapshot_istantoro_2022_mar_2026,2025-04,monthly,2025,4.0,3101,Ekuitas,ekuitas,585481865058.0,796940239012.0
nr_2025_05_nr005_total_aset,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR005_TOTAL_ASET,TOTAL ASET,aset,929058730174.0,1173771847416.0
nr_2025_05_nr006_aset_lancar,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR006_ASET_LANCAR,ASET LANCAR,aset,684879003483.0,924461326640.0
nr_2025_05_nr007_kas,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR007_KAS,KAS,aset,826107185.0,1194649171.0
nr_2025_05_nr008_bank,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR008_BANK,BANK,aset,52243133272.0,77219716658.0
nr_2025_05_nr009_deposito,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR009_DEPOSITO,DEPOSITO,aset,0.0,198213149935.0
nr_2025_05_nr010_deposito_dijaminkan,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR010_DEPOSITO_DIJAMINKAN,DEPOSITO YANG DI JAMINKAN,aset,205550202202.0,183033896101.0
nr_2025_05_nr011_persediaan_meterai,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR011_PERSEDIAAN_METERAI,PERSEDIAAN METERAI,aset,10494789.0,2752160.0
nr_2025_05_nr012_surat_surat_berharga,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR012_SURAT_SURAT_BERHARGA,SURAT SURAT BERHARGA,aset,0.0,0.0
nr_2025_05_nr013_piutang_captive,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR013_PIUTANG_CAPTIVE,PIUTANG CAPTIVE,aset,11373852778.0,21075194360.0
nr_2025_05_nr014_piutang_non_captive,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR014_PIUTANG_NON_CAPTIVE,PIUTANG NON CAPTIVE,aset,425544915699.0,334269877029.0
nr_2025_05_nr015_piutang_jasa_pendidikan,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR015_PIUTANG_JASA_PENDIDIKAN,PIUTANG JASA PENDIDIKAN,aset,1274956986.0,2774044658.0
nr_2025_05_nr016_jumlah_piutang,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR016_JUMLAH_PIUTANG,JUMLAH PIUTANG,aset,438903072395.0,356223933939.0
nr_2025_05_nr017_penyisihan_piutang,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR017_PENYISIHAN_PIUTANG,PENYISIHAN PENGHAPUSAN PIUTANG,aset,-23137053223.0,-13526682390.0
nr_2025_05_nr018_piutang_bersih,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR018_PIUTANG_BERSIH,PIUTANG BERSIH,aset,414567398754.0,356187804126.0
nr_2025_05_nr019_piutang_lainnya,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR019_PIUTANG_LAINNYA,PIUTANG LAINNYA,aset,150823546.0,25881104726.0
nr_2025_05_nr020_piutang_inter_company,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR020_PIUTANG_INTER_COMPANY,PIUTANG INTER COMPANY,aset,24018408.0,0.0
nr_2025_05_nr021_uang_muka,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR021_UANG_MUKA,UANG MUKA,aset,6030767049.0,2401842458.0
nr_2025_05_nr022_pajak_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025-05,monthly,2025,5.0,NR022_PAJAK_DIBAYAR_DIMUKA,PAJAK DIBAYAR DIMUKA,aset,22816610941.0,67221159784.0
